id,number,carmanufacturers,model_id
21493,0281030265,BMW,208
21494,0281035044,Isuzu Japan,320
21495,0281020304,Isuzu,176
21496,0281031099,Nissan,298
21497,0281014835,Fiat,242
21498,0281015749,"",242
21499,0281012822,Mercedes,202
21500,0281034786,"",312
21501,0281019920,Ford,213
21502,0281020054,MITSUBISHI,313
21503,0281031676,"",296
21504,0281018998,"",262
21505,0281030639,Honda,232
21506,0281017544,KIA / Hyundai,204
21507,0281030553,Honda,232
21508,0281017560,"",295
21509,0281013370,Fiat,242
21510,0281014792,Deawoo,242
21511,0281013382,Mercedes,209
21512,0281014303,Mercedes,209
21513,0281013475,Mercedes,209
21514,0281013506,Renault,206
21515,0281034248,Honda,232
21516,0281034301,"",296
21517,0281036163,Honda,232
21518,0281019771,BMW,208
21519,0281016613,"",209
21520,0281014857,Hyundai,242
21521,0281019792,"",213
21522,0281018417,"",262
21523,0281014722,Audi,204
21524,0281015832,Mercedes,229
21525,0281035064,"",280
21526,0281015197,Mercedes,229
21527,0281035117,"",312
21528,0281035047,"",213
21529,0281019247,KIA / Hyundai,204
21530,0281035077,"",296
21531,0281014825,Mercedes,202
21532,0281011527,Mercedes,205
21533,0281018068,Honda,315
21534,0281034935,"",312
21535,0281034937,"",309
21536,0281014663,Hyundai,242
21537,0281030329,BMW,196
21538,0281016181,BMW,196
21539,0281020294,"",301
21540,0281030431,Fiat,323
21541,0281016189,BMW,196
21542,0281017104,BMW,196
21543,0281034404,"",309
21544,0281010186,Scania,317
21545,0281030667,Honda,232
21546,0281019567,"",295
21547,0281017920,Peugeot / Citroen,213
21548,0281019915,Ford,213
21549,0281015450,Mercedes,209
21550,0281014550,Mercedes,209
21551,0281015542,"",295
21552,0281017575,"",295
21553,0281016166,BMW,247
21554,0281034360,"",237
21555,0281035761,"",296
21556,0281032792,Ford,237
21557,0281030425,BMW,208
21558,0281019783,Volvo,236
21559,0281031312,"",296
21560,0281018620,"",295
21561,0281015344,Mercedes-Benz,229
21562,0281033661,"",213
21563,0281019855,Honda,315
21564,0281018853,Hyundai,295
21565,0281019869,BMW,208
21566,0281015303,Mercedes,229
21567,0281031924,BMW,208
21568,0281015850,Ford,213
21569,0281014901,Hyundai,242
21570,0281034912,"",312
21571,0281031530,Ford,213
21572,0281016228,Renault,302
21573,0281020022,Nissan,317
21574,0281032117,"",296
21575,0281016574,Hyundai,295
21576,0281030416,"",295
21577,0281035262,"",296
21578,0281034963,"",208
21579,0281035037,"",213
21580,0281034992,"",237
21581,0281016521,BMW,241
21582,0281015296,Renault,206
21583,0281019786,Ford,213
21584,0281019937,"",213
21585,0281012443,Mercedes,202
21586,0281030136,Renault,310
21587,0281030614,"",248
21588,0281031722,Audi,258
21589,0281020102,"DCD (DONGFENG CHAOYANG DIES.), DONGFENG",234
21590,0281032085,Ford,213
21591,0281013944,Mercedes,209
21592,0281018704,Fiat,242
21593,0281019801,VW,258
21594,0281019131,BMW,208
21595,0281030348,"",309
21596,0281019270,Fiat,242
21597,0281033733,"",296
21598,0281033757,"",298
21599,0281033808,BMW,208
21600,0281011041,HYUNDAI,273
21601,0281019840,Renault,310
21602,0281015256,Mercedes,209
21603,0281018402,BMW,208
21604,0281013772,Chrysler,209
21605,0281014924,Mercedes,209
21606,0281013748,Mercedes,209
21607,0281034335,"",312
21608,0281019529,Ford,221
21609,0281014085,Hyundai,242
21610,0281017781,"",242
21611,0281017438,Hyundai,295
21612,0281020013,MITSUBISHI,313
21613,0281014474,"",242
21614,0281017763,"",295
21615,0281032203,Ford,213
21616,0281030316,Honda,305
21617,0281013103,Mercedes,209
21618,0281031508,Honda,232
21619,0281018095,"",295
21620,0281030346,"",309
21621,0281017636,BMW,208
21622,0281035832,"",198
21623,0281031711,"",309
21624,0281015885,"",242
21625,0281018335,KIA,204
21626,0281015688,"",242
21627,0281017829,Ford,213
21628,0281032704,"",296
21629,0281018478,Opel,214
21630,0281017685,BMW,208
21631,0281020293,"",279
21632,0281011911,Mercedes,202
21633,0281030534,"",221
21634,0281031453,"",296
21635,0281035947,"",237
21636,0281013539,Mercedes,205
21637,0281015646,"",242
21638,0281012647,Audi,212
21639,0281014941,Mercedes,209
21640,0281034515,"",312
21641,0281032784,"",296
21642,0281032791,"",296
21643,0281012257,Mercedes,205
21644,0281018120,"",295
21645,0281018385,"",213
21646,0281017510,BMW,208
21647,0281033874,"",312
21648,0281016618,KIA / Hyundai,204
21649,0281031206,BMW,208
21650,0281031473,Ford,213
21651,0281030240,"",309
21652,0281019488,KIA / Hyundai,204
21653,0281019070,"",262
21654,0281016560,Kia,295
21655,0281012577,Mercedes,209
21656,0281011585,Chrysler,202
21657,0281031987,"",296
21658,0281030842,Ford,213
21659,0281013473,Fiat,242
21660,0281033891,"",237
21661,0281030046,KIA / Hyundai,204
21662,0281031275,"",296
21663,0281031576,Land Rover,318
21664,0281031276,"",296
21665,0281017295,TOYOTA,297
21666,0281031292,BMW,208
21667,0281013459,Mercedes,202
21668,0281016670,BMW,241
21669,0281012175,Mercedes,202
21670,0281033495,"",296
21671,0281019882,BMW,248
21672,0281030305,Kia,309
21673,0281013522,Mercedes,229
21674,0281011226,FIAT,273
21675,0281031913,Honda,232
21676,0281020176,MAN,316
21677,0281014628,Mercedes,209
21678,0281013782,Kia,242
21679,0281031911,"",213
21680,0281033117,"",296
21681,0281031975,"",296
21682,0281035526,"",213
21683,0281019579,KIA / Hyundai,204
21684,0281015867,"",242
21685,0281012860,Fiat,242
21686,0281019607,"",309
21687,0281035329,"",237
21688,0281011793,Mercedes,202
21689,0281019701,BMW,196
21690,0281016599,"",209
21691,0281031007,Ford,213
21692,0281030465,Ford,213
21693,0281018920,Fiat,242
21694,0281019105,Nissan,272
21695,0281012381,Mercedes,205
21696,0281030637,Honda,232
21697,0281017124,VW,258
21698,0281014393,Audi,204
21699,0281013262,Audi,212
21700,0281031611,Land Rover,318
21701,0281016635,Peugeot / Citroen,221
21702,0281031228,Ford,213
21703,0281019498,BMW,196
21704,0281014305,Mercedes,209
21705,0281017745,Kia,295
21706,0281001805,RENAULT,333
21707,0281033155,"",296
21708,0281012702,Chrysler,209
21709,0281016438,Hyundai,295
21710,0281033536,"",296
21711,0281016505,"",203
21712,0281011622,Mercedes,202
21713,0281033659,"",213
21714,0281031918,BMW,208
21715,0281012812,Mercedes,202
21716,0281018742,Honda,303
21717,0281016939,BMW,196
21718,0281016940,BMW,196
21719,0281020139,Mitsubishi,350
21720,0281013821,Mercedes,209
21721,0281012681,Mercedes,202
21722,0281030298,Hyundai,204
21723,0281035193,"",237
21724,0281015098,Mercedes,205
21725,0281016370,AUDI,199
21726,0281011179,Mercedes,202
21727,0281017086,KIA / Hyundai,204
21728,0281020226,"",337
21729,0281030283,Ford,213
21730,0281031340,BMW,208
21731,0281016060,KIA / Hyundai,204
21732,0281018758,"",213
21733,0281030688,"",262
21734,0281030575,Renault,302
21735,0281031500,"",309
21736,0281035721,"",296
21737,0281016937,BMW,196
21738,0281017038,RENAULT,300
21739,0281013970,Mercedes,209
21740,0281015372,Hyundai,242
21741,0281016894,"",301
21742,0281016604,"",209
21743,0281011875,Mercedes,202
21744,0281035316,"",296
21745,0281017900,BMW,248
21746,0281030843,Ford,213
21747,0281013854,BMW,224
21748,0281014018,Mercedes,209
21749,0281016829,"",242
21750,0281033664,BMW,208
21751,0281017444,"",262
21752,0281031629,BMW,228
21753,0281017577,"",295
21754,0281017556,"",295
21755,0281032316,"",296
21756,0281032331,"",296
21757,0281012782,Mercedes,209
21758,0281018228,Peugeot / Citroen,213
21759,0281015686,"",242
21760,0281017588,Ford,213
21761,0281031154,"",213
21762,0281015787,Honda,303
21763,0281013745,Mercedes,209
21764,0281030014,Nissan,272
21765,0281018157,"",213
21766,0281013537,BMW,216
21767,0281012582,Honda,315
21768,0281014384,Audi,212
21769,0281031772,BMW,196
21770,0281032314,"",298
21771,0281033526,"",296
21772,0281033535,"",296
21773,0281011590,Mercedes,205
21774,0281030064,Honda,314
21775,0281011345,Mercedes,202
21776,0281030148,Nissan,272
21777,0281014790,Mercedes,209
21778,0281014448,Mercedes,202
21779,0281017268,KIA / Hyundai,204
21780,0281030978,BMW,208
21781,0281032371,"",296
21782,0281031084,BMW,208
21783,0281017148,"",295
21784,0281031639,BMW,208
21785,0281032781,"",296
21786,0281032350,Ford,213
21787,0281019935,BMW,208
21788,0281031442,"",296
21789,0281033587,"",296
21790,0281014155,Nissan,272
21791,0281016303,"",242
21792,0281016875,Kia,295
21793,0281031733,Kia,295
21794,0281030823,SDFG,309
21795,0281030710,Ford,213
21796,0281010020,ALFA ROMEO,256
21797,0281018102,"",295
21798,0281032365,"",296
21799,0281012692,Mercedes,202
21800,0281017851,Fiat,242
21801,0281018409,"",262
21802,0281033879,"",208
21803,0281035585,"",296
21804,0281030619,Honda,232
21805,0281017330,"",295
21806,0281013586,Hyundai,242
21807,0281031529,"",213
21808,0281013598,"",242
21809,0281018589,BMW,248
21810,0281013884,Audi,212
21811,0281017676,Mazda,213
21812,0281019259,KIA / Hyundai,204
21813,0281032278,"",213
21814,0281034150,"",296
21815,0281015035,VW,218
21816,0281014951,Mercedes,209
21817,0281014735,Fiat,242
21818,0281019091,Honda,305
21819,0281030868,"",309
21820,0281031230,Nissan,255
21821,0281016646,NISSAN,325
21822,0281032220,"",213
21823,0281033702,"",312
21824,0281012470,Nissan,272
21825,0281011970,Saab,240
21826,0281031054,Ford,213
21827,0281017767,"",295
21828,0281012768,Hyundai,242
21829,0281016742,BMW,196
21830,0281036074,"",308
21831,0281031518,"",296
21832,0281036081,"",198
21833,0281032119,Kia,296
21834,0281012616,Honda,315
21835,0281031778,BMW,208
21836,0281031333,Renault,298
21837,0281031457,"",296
21838,0281031337,BMW,208
21839,0281015487,"",242
21840,0281033012,"",296
21841,0281033019,"",296
21842,0281016524,KIA / Hyundai,204
21843,0281031624,BMW,248
21844,0281033631,"",237
21845,0281017027,BMW,247
21846,0281031025,BMW,208
21847,0281012359,Mercedes,202
21848,0281031558,"",213
21849,0281031287,BMW,208
21850,0281034272,"",298
21851,0281013612,Audi,212
21852,0281011621,Mercedes,202
21853,0281016644,"",242
21854,0281016490,"",200
21855,0281017537,KIA / Hyundai,204
21856,0281035039,Honda,232
21857,0281010966,Renault,333
21858,0281031619,"",213
21859,0281012446,Mercedes,202
21860,0281017702,Ford,213
21861,0281012793,Mercedes,209
21862,0281033956,"",312
21863,0281033573,"",258
21864,0281034434,"",308
21865,0281031328,BMW,248
21866,0281017824,"",252
21867,0281016676,Hyundai,295
21868,0281033898,Honda,232
21869,0281013114,Mercedes,209
21870,0281031524,Ford,213
21871,0281032811,Renault,298
21872,0281031432,Ford,213
21873,0281033531,"",296
21874,0281014629,Mercedes,209
21875,0281014549,Mercedes,209
21876,0281019185,Nissan,272
21877,0281030932,Nissan,272
21878,0281018607,"",262
21879,0281018229,"",221
21880,0281016492,Kia,295
21881,0281031430,Ford,213
21882,0281030048,Honda,303
21883,0281033165,"",298
21884,0281018649,"",262
21885,0281016693,Ford,221
21886,0281015546,"",295
21887,0281015947,"",203
21888,0281011602,Mercedes,202
21889,0281032925,"",296
21890,0281030586,Ford,213
21891,0281013523,Mercedes,229
21892,0281013256,Hyundai,242
21893,0281012887,"",242
21894,0281012775,Kia,242
21895,0281030999,"",262
21896,0281014927,Mercedes,209
21897,0281014826,Mercedes,202
21898,0281020098,MAN,291
21899,0281011177,Mercedes,202
21900,0281011760,Audi,212
21901,0281033606,"",296
21902,0281031756,Ford,213
21903,0281014516,Mercedes,209
21904,0281031289,BMW,196
21905,0281016103,BMW,216
21906,0281032776,"",296
21907,0281014757,JEEP,209
21908,0281031642,BMW,208
21909,0281012130,Audi,212
21910,0281017370,VW,199
21911,0281032724,Ford,237
21912,0281019146,"",213
21913,0281018209,Ford,221
21914,0281017505,BMW,208
21915,0281031273,"",296
21916,0281017545,KIA / Hyundai,204
21917,0281033555,"",298
21918,0281031213,"",213
21919,0281033876,"",312
21920,0281030924,Nissan,272
21921,0281035757,"",296
21922,0281031680,"",296
21923,0281013025,Mercedes,205
21924,0281035291,"",296
21925,0281035314,"",296
21926,0281031783,"",310
21927,0281030488,Honda,314
21928,0281014636,Mercedes,209
21929,0281017277,TOYOTA,297
21930,0281036165,Honda,232
21931,0281036210,"",237
21932,0281014320,Mercedes,209
21933,0281019923,Ford,213
21934,0281011777,Mercedes,202
21935,0281012256,Mercedes,205
21936,0281017471,INFINITI,325
21937,0281031091,GM,250
21938,0281017764,"",295
21939,0281011164,Mercedes,202
21940,0281012131,Honda,315
21941,0281030246,Honda,232
21942,0281018497,Renault,310
21943,0281033747,"",296
21944,0281031774,BMW,196
21945,0281032587,Land Rover,318
21946,0281017611,KIA / Hyundai,204
21947,0281018595,BMW,208
21948,0281017625,BMW,196
21949,0281011934,Mercedes,202
21950,0281014338,Mercedes,229
21951,0281031009,Ford,213
21952,0281012260,Mercedes,205
21953,0281031329,BMW,248
21954,0281010997,"",222
21955,0281014439,Hyundai,242
21956,0281031362,Honda,232
21957,0281019727,BMW,248
21958,0281019234,Honda,314
21959,0281016580,Hyundai,295
21960,0281019159,Ford,221
21961,0281032536,"",296
21962,0281012502,BMW,257
21963,0281031511,Honda,232
21964,0281017047,Kia,295
21965,0281030483,Honda,303
21966,0281014768,Mercedes,205
21967,0281030649,Nissan,272
21968,0281019862,BMW,248
21969,0281030845,Ford,213
21970,0281018734,Honda,303
21971,0281015667,"",242
21972,0281031780,BMW,228
21973,0281016636,KIA / Hyundai,204
21974,0281016746,BMW,196
21975,0281012495,VW,212
21976,0281020268,"",279
21977,0281033746,"",296
21978,0281015870,VW,211
21979,0281034395,"",213
21980,0281012850,"",242
21981,0281011931,Mercedes,202
21982,0281012043,Mercedes,202
21983,0281015504,KIA,242
21984,0281017573,"",295
21985,0281011958,Audi,212
21986,0281034612,"",296
21987,0281014319,Mercedes,209
21988,0281012809,Mercedes-Benz,202
21989,0281017028,BMW,247
21990,0281013381,Mercedes,209
21991,0281016090,Honda,303
21992,0281017061,BMW,247
21993,0281033809,BMW,208
21994,0281015135,Mercedes,209
21995,0281012533,Opel,240
21996,0281018360,BMW,208
21997,0281017761,"",295
21998,0281017931,Ford,213
21999,0281013049,Hyundai,242
22000,0281019723,BMW,248
22001,0281032535,"",296
22002,0281031971,"",296
22003,0281014802,Mercedes,209
22004,0281034362,"",237
22005,0281033766,"",296
22006,0281017571,Peugeot / Citroen,213
22007,0281033851,"",296
22008,0281017482,BMW,196
22009,0281012314,VW,201
22010,0281032701,"",296
22011,0281018474,BMW,208
22012,0281011380,Fiat,240
22013,0281018343,Dacia,310
22014,0281032305,"",208
22015,0281014349,Mercedes,209
22016,0281030741,BMW,248
22017,0281032766,"",296
22018,0281035567,"",296
22019,0281033675,BMW,196
22020,0281032665,"",296
22021,0281017485,BMW,196
22022,0281014933,Mercedes,209
22023,0281031577,Hyundai,296
22024,0281030992,Porsche,258
22025,0281019870,BMW,208
22026,0281034049,"",296
22027,0281032771,Honda,232
22028,0281014382,Audi,212
22029,0281020220,"",279
22030,0281015060,Mercedes,209
22031,0281012382,Mercedes,205
22032,0281031250,Honda,305
22033,0281017774,Nissan,272
22034,0281034605,Toyota,239
22035,0281016135,BMW,241
22036,0281032381,Ford,237
22037,0281034675,Toyota,239
22038,0281031759,Honda,232
22039,0281017873,BMW,248
22040,0281034474,Isuzu Japan,320
22041,0281018266,"",295
22042,0281017134,TOYOTA,297
22043,0281033370,Honda,232
22044,0281034566,"",312
22045,0281031933,Ford,237
22046,0281033041,"",237
22047,0281014637,Mercedes,209
22048,0281015684,Fiat,242
22049,0281032553,Honda,232
22050,0281032550,Honda,232
22051,0281011559,Peugeot / Citroen,225
22052,0281016463,Audi,204
22053,0281012444,Mercedes,202
22054,0281014723,Audi,204
22055,0281012377,Mercedes,205
22056,0281035572,"",296
22057,0281017337,Peugeot / Citroen,213
22058,0281032322,"",296
22059,0281031187,VW,258
22060,0281030717,Land Rover,223
22061,0281034460,BMW,248
22062,0281018131,"",309
22063,0281013017,Renault,226
22064,0281017615,"",295
22065,0281019815,BMW,248
22066,0281013019,Renault,226
22067,0281017649,Audi,258
22068,0281012032,Mercedes,209
22069,0281018568,BMW,248
22070,0281017744,Hyundai,295
22071,0281017681,"",295
22072,0281017570,"",295
22073,0281033496,"",296
22074,0281016748,BMW,196
22075,0281032016,BMW,228
22076,0281032025,Ford,237
22077,0281032407,"",296
22078,0281017864,Peugeot / Citroen,213
22079,0281033428,"",296
22080,0281017563,"",295
22081,0281032414,"",296
22082,0281033527,"",296
22083,0281031014,"",219
22084,0281017620,"",295
22085,0281017720,"",225
22086,0281014169,Nissan,272
22087,0281020233,"",279
22088,0281032709,"",296
22089,0281034543,"",296
22090,0281014395,Audi,204
22091,0281032790,"",296
22092,0281033850,"",296
22093,0281013981,Mercedes,209
22094,0281034635,"",296
22095,0281033107,"",312
22096,0281018087,KIA / Hyundai,204
22097,0281031298,BMW,208
22098,0281018381,Renault,304
22099,0281032422,"",296
22100,0281012448,Mercedes,202
22101,0281031575,"",296
22102,0281019148,Renault,310
22103,0281032537,"",296
22104,0281012035,Mercedes,202
22105,0281030877,BMW,248
22106,0281018469,Nissan,272
22107,0281012873,Mazda,315
22108,0281031246,Honda,305
22109,0281012521,BMW,257
22110,0281014398,Audi,212
22111,0281035299,"",296
22112,0281031615,PORSCHE,258
22113,0281019330,VW,258
22114,0281016511,KIA / Hyundai,204
22115,0281012375,Mercedes,202
22116,0281032392,"",213
22117,0281011876,Mercedes,202
22118,0281018903,BMW,196
22119,0281035131,"",296
22120,0281020023,MACK,317
22121,0281011628,PEUGEOT,225
22122,0281014440,Hyundai,242
22123,0281015784,"",225
22124,0281011919,Mercedes,202
22125,0281016404,VW,199
22126,0281011943,Isuzu,240
22127,0281031790,BMW,248
22128,0281033197,"",296
22129,0281033166,"",298
22130,0281019941,Ford,213
22131,0281012805,Mercedes,202
22132,0281019889,Renault,310
22133,0281019119,Renault,310
22134,0281016347,Kia,295
22135,0281012063,Mercedes,205
22136,0281014491,Mercedes,229
22137,0281018069,Honda,315
22138,0281013711,Mercedes,209
22139,0281031968,Kia,296
22140,0281035085,"",296
22141,0281031069,"",308
22142,0281032786,"",296
22143,0281019207,BMW,208
22144,0281032232,BMW,208
22145,0281032545,"",296
22146,0281014317,Mercedes,209
22147,0281013133,Mercedes,209
22148,0281014343,Mercedes,209
22149,0281013134,Mercedes,209
22150,0281013136,Mercedes,209
22151,0281012040,Mercedes,202
22152,0281034420,"",298
22153,0281033371,Honda,232
22154,0281030661,Nissan,310
22155,0281032638,"",296
22156,0281014560,Chrysler,246
22157,0281012019,Mercedes,209
22158,0281011382,Isuzu,240
22159,0281035224,"",213
22160,0281013520,Honda,315
22161,0281017909,VW,258
22162,0281012580,Mercedes,209
22163,0281018416,BMW,208
22164,0281017584,GM Powertrain,307
22165,0281032924,"",296
22166,0281034843,"",296
22167,0281032368,"",296
22168,0281018488,BMW,248
22169,0281018326,KIA,204
22170,0281018910,Nissan,272
22171,0281019136,Ford,221
22172,0281018321,KIA,204
22173,0281033497,"",296
22174,0281030156,Nissan,272
22175,0281012478,Peugeot / Citroen,252
22176,0281016489,"",200
22177,0281035097,"",296
22178,0281018008,Nissan,272
22179,0281012875,Mazda,315
22180,0281034884,"",312
22181,0281034545,"",296
22182,0281034037,"",298
22183,0281018379,BMW,208
22184,0281034458,BMW,196
22185,0281033078,"",237
22186,0281014469,Alfa Romeo,242
22187,0281015710,Hyundai,242
22188,0281034841,"",296
22189,0281033814,"",312
22190,0281034343,"",312
22191,0281020242,Isuzu,176
22192,0281032415,"",296
22193,0281012400,Mercedes,209
22194,0281018982,Renault,310
22195,0281018432,Renault,310
22196,0281031502,Kia,309
22197,0281034388,"",298
22198,0281011174,Mercedes,202
22199,0281031171,"",262
22200,0281015788,Honda,303
22201,0281032879,"",213
22202,0281030187,KIA / Hyundai,204
22203,0281034641,"",296
22204,0281031282,"",309
22205,0281012360,Mercedes,202
22206,0281033131,"",298
22207,0281019258,KIA / Hyundai,204
22208,0281030036,Nissan,272
22209,0281034251,Honda,232
22210,0281019188,Nissan,272
22211,0281033199,"",248
22212,0281031851,"",309
22213,0281013191,AUDI,212
22214,0281033748,"",296
22215,0281031181,"",262
22216,0281033812,"",298
22217,0281019183,Opel,242
22218,0281019095,Ford,213
22219,0281032139,Ford,237
22220,0281033577,Mercedes-Benz,243
22221,0281032554,Honda,232
22222,0281012685,Mercedes,202
22223,0281017717,Saab,242
22224,0281012804,Mercedes,202
22225,0281034415,"",237
22226,0281034113,"",237
22227,0281033350,"",312
22228,0281031942,Ford,237
22229,0281018585,Jaguar,221
22230,0281034347,"",296
22231,0281014573,BMW,216
22232,0281014997,Mercedes,229
22233,0281031435,"",258
22234,0281018336,KIA,204
